UID,Row_ID,Data citation,Full citation,Region,Region Label,URL,Tephra,Volcanic Zone,Volcanic source,Site,Depth,Sample_ID,Point_ID,UMAP_VARG25_2D_1,UMAP_VARG25_2D_2
61,61,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.864620686,1.321426034
62,62,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.820458889,1.343256354
63,63,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.788149357,1.376425266
64,64,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.641839027,1.448438644
65,65,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.822429657,1.31805563
66,66,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.636784554,1.450638294
67,67,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.325367928,1.580442429
68,68,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,TR(Zv),,,,453-456,9301,,4.848917007,1.286660194
69,69,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-0.991506636,3.288684845
70,70,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-1.01175642,3.287647009
71,71,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-1.075270295,2.959931374
72,72,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-0.966987789,3.456759691
73,73,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-0.960074186,3.462241173
74,74,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-0.996903718,3.370240927
75,75,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,0.450853974,-1.654812336
76,76,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,0.543856323,-1.600703239
77,77,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-0.991205633,3.290594816
78,78,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-0.994933188,3.381020069
79,79,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-0.9636935,3.456553698
80,80,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-1.017119884,3.126017332
81,81,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-1.024437547,3.15757513
82,82,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,148-151,M961,,-1.093869805,2.993361473
83,83,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-0.958965659,3.471430779
84,84,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-1.010253429,3.300244331
85,85,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,148-151,M961,,-0.954332888,3.469525576
86,86,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-1.039246202,3.113715649
87,87,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-1.004073143,3.193903685
88,88,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-0.060844056,2.876591921
89,89,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,0.603711903,-1.572820067
90,90,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-0.963456988,2.821288109
91,91,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-0.923227727,3.487416983
92,92,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-0.973853648,3.038613081
93,93,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-1.020272136,3.209773779
94,94,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-1.070808172,2.948195457
95,95,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-1.006902933,3.355167627
96,96,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,1.24525106,-3.129697323
97,97,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-1.025334597,2.928337574
98,98,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-0.915835381,3.522542477
99,99,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-1.062394381,2.973536968
100,100,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-0.985355198,3.303687572
101,101,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-0.855625391,3.310593128
102,102,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,342-344,Lv28-37,,-0.941639364,3.408068895
103,103,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,342-344,Lv28-37,,-0.915919125,3.506994963
104,104,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-1.025737405,3.213364363
105,105,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-1.010907769,3.27897501
106,106,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-1.041978955,3.006686687
107,107,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-1.036624908,3.216324091
108,108,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-0.917144775,3.546386003
109,109,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-0.907899201,3.510185003
110,110,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-0.972491682,3.429698706
111,111,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,0.290401518,-1.286046863
112,112,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,,,,,410,MD01-2415,,-0.893295586,3.508042336
113,113,Derkachev et al. (2016),"Derkachev, A.N., Nikolaeva, N.A., Gorbarenko, S.A., Portnyagin, M.V., et al. (2016). Tephra layers in the quaternary deposits of the Sea of Okhotsk. Quat. Int. 425, 248–272. DOI: 10.1016/j.quaint.2016.07.004","Sea of Oshkosh; Kamchatka, Kurile and Japanese Islands",,https://doi.org/10.1016/j.quaint.2016.07.004,K2,,,,410,MD01-2415,,-0.973602116,3.435501814
